Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ExitRates in %,PageValues,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
6,89.8,0,0.0,26,0.005357143,0.0,June,2,2,8,4,New_Visitor,True,False
0,0.0,1,426.2,10,0.016666667,32.73061637,Jul,2,2,3,2,Returning_Visitor,False,True
0,0.0,0,0.0,41,0.021138211,0.0,May,2,5,1,3,Returning_Visitor,False,False
10,170.15,0,0.0,11,0.002352941,0.0,Aug,2,2,1,2,New_Visitor,False,False
0,0.0,0,0.0,15,0.04,0.0,Mar,3,2,8,1,Returning_Visitor,False,False
0,0.0,0,0.0,2,0.1,0.0,Mar,1,1,8,3,Returning_Visitor,False,False
1,5.0,0,0.0,2,0.04,0.0,Aug,1,1,6,3,Returning_Visitor,False,False
0,0.0,0,0.0,11,0.022222222,18.85086521,Dec,1,1,1,8,New_Visitor,False,True
0,0.0,2,248.5,121,0.026514442,0.624510388,Dec,2,2,1,2,Returning_Visitor,False,False
0,0.0,0,0.0,3,0.033333333,0.0,Dec,1,1,2,2,Returning_Visitor,False,False
1,15.0,2,4.0,108,0.032553517,24.80248887,Nov,2,2,1,1,Returning_Visitor,False,True
0,0.0,0,0.0,1,0.2,0.0,Feb,2,2,3,4,Returning_Visitor,False,False
8,111.0,0,0.0,32,0.014473684,19.27621155,Nov,2,2,1,2,Returning_Visitor,False,True
0,0.0,0,0.0,50,0.008746356,0.0,May,2,2,3,1,Returning_Visitor,False,False
10,228.35,0,0.0,3,0.001851852,0.0,Oct,2,2,7,5,New_Visitor,False,False
7,32.64285714,3,189.0,224,0.016400421,10.36159616,Nov,1,2,1,2,Returning_Visitor,False,True
2,43.2,0,0.0,27,0.081481481,0.0,Jul,2,2,7,13,Returning_Visitor,False,False
0,0.0,0,0.0,6,0.041666667,0.0,Mar,1,2,1,2,Returning_Visitor,True,False
3,79.6,0,0.0,28,0.008214286,0.0,Sep,1,2,2,2,Returning_Visitor,False,False
10,262.0,0,0.0,22,0.04526749,0.0,May,3,2,1,2,Returning_Visitor,False,False
0,0.0,0,0.0,17,0.035294118,0.0,May,4,1,3,3,Returning_Visitor,False,False
0,0.0,4,102.0,93,0.037316087,0.0,Dec,2,2,4,1,Returning_Visitor,False,False
10,172.3277778,0,0.0,20,0.009876543,0.0,Sep,4,2,4,4,Returning_Visitor,False,False
0,0.0,0,0.0,82,0.034479167,18.5845777,Dec,4,1,1,2,Returning_Visitor,True,False
0,0.0,0,0.0,3,0.2,0.0,May,1,1,9,4,Returning_Visitor,True,False
4,60.0,0,0.0,33,0.043434343,0.0,May,2,1,7,4,Returning_Visitor,False,False
4,80.6,0,0.0,39,0.005,0.0,Nov,1,2,1,20,Returning_Visitor,False,False
3,38.0,0,0.0,2,0.04,0.0,Nov,2,2,1,2,New_Visitor,False,False
5,242.125,3,176.0,10,0.024509804,0.0,Nov,2,2,7,2,Returning_Visitor,False,False
0,0.0,0,0.0,24,0.020833333,0.0,Nov,2,2,3,2,Returning_Visitor,True,True
1,146.0,0,0.0,7,0.0225,0.0,Nov,1,1,4,3,Returning_Visitor,False,False
0,0.0,0,0.0,2,0.2,0.0,May,2,2,6,13,Returning_Visitor,False,False
1,37.2,0,0.0,14,0.031111111,0.0,Oct,1,8,3,1,Returning_Visitor,False,False
0,0.0,0,0.0,89,0.040659551,0.0,May,2,2,6,11,Returning_Visitor,False,False
0,0.0,0,0.0,16,0.013244048,0.0,Nov,3,2,3,2,New_Visitor,True,False
0,0.0,0,0.0,15,0.073333333,0.0,May,2,5,1,3,Returning_Visitor,False,False
4,132.0,0,0.0,85,0.013546798,0.0,May,2,2,2,3,Returning_Visitor,False,False
16,164.925,5,66.875,64,0.029949875,83.78651166,Nov,3,2,1,3,Returning_Visitor,True,False
0,0.0,0,0.0,4,0.05,0.0,Nov,1,1,3,3,Returning_Visitor,False,False
1,19.0,0,0.0,13,0.020512821,0.0,Mar,1,2,6,3,Returning_Visitor,False,False
0,0.0,0,0.0,16,0.05,0.0,Jul,4,1,3,1,Returning_Visitor,True,False
0,0.0,0,0.0,11,0.03,0.0,May,2,2,9,4,Returning_Visitor,True,False
3,251.8142857,2,101.8,37,0.007997558,4.683075961,Oct,1,1,1,2,Returning_Visitor,True,False
1,5.0,0,0.0,30,0.017708333,0.0,Nov,2,2,6,2,Returning_Visitor,False,False
6,1489.041667,0,0.0,12,0.005555556,0.0,Nov,2,2,4,2,New_Visitor,True,False
0,0.0,0,0.0,2,0.1,0.0,June,2,2,2,3,Returning_Visitor,True,False
7,146.25,0,0.0,42,0.008695652,0.0,Mar,2,2,1,2,New_Visitor,False,False
6,172.125,0,0.0,122,0.004071111,39.75249992,Dec,4,1,1,2,Returning_Visitor,False,False
0,0.0,3,27.6,11,0.040384615,0.0,June,3,2,2,2,Returning_Visitor,False,False
0,0.0,0,0.0,10,0.0125,0.0,Dec,3,12,1,1,Returning_Visitor,True,False
0,0.0,0,0.0,68,0.011488014,0.0,May,2,4,4,4,Returning_Visitor,False,False
0,0.0,0,0.0,25,0.008695652,0.0,Nov,2,4,1,8,Returning_Visitor,False,False
2,36.4,0,0.0,75,0.027146119,0.0,May,2,2,2,4,Returning_Visitor,False,False
0,0.0,0,0.0,4,0.05,0.0,Mar,1,1,2,3,Returning_Visitor,False,False
0,0.0,1,28.0,19,0.052631579,11.38642105,May,4,1,6,4,Returning_Visitor,True,True
0,0.0,0,0.0,2,0.1,0.0,May,1,1,4,1,Returning_Visitor,False,False
0,0.0,3,29.0,41,0.035119048,0.0,May,2,2,4,4,Returning_Visitor,True,False
0,0.0,0,0.0,11,0.060606061,0.0,Oct,1,1,6,1,Returning_Visitor,False,False
0,0.0,0,0.0,3,0.133333333,0.0,May,2,12,8,3,Returning_Visitor,False,False
5,241.6666667,5,229.0,38,0.014565217,8.224168543,Mar,2,4,3,2,Returning_Visitor,True,False
2,31.2,2,468.4,15,0.063333333,12.1360201,Jul,2,2,5,3,Returning_Visitor,True,False
5,232.4,0,0.0,6,0.061904762,0.0,May,1,1,1,3,Returning_Visitor,True,False
0,0.0,0,0.0,2,0.1,0.0,Aug,1,1,1,4,Returning_Visitor,True,False
0,0.0,0,0.0,4,0.15,0.0,Dec,3,2,1,13,Returning_Visitor,False,False
4,115.3333333,0,0.0,64,0.009213675,0.0,Mar,2,2,1,1,Returning_Visitor,False,False
8,139.2,0,0.0,49,0.008471594,12.5740183,Nov,2,6,1,2,Returning_Visitor,False,False
4,109.5,0,0.0,66,0.028298931,10.45437681,May,2,2,1,4,Returning_Visitor,True,False
9,88.60416667,0,0.0,114,0.005989942,32.56725746,Nov,2,4,2,2,Returning_Visitor,False,True
18,1103.330357,8,696.8333333,359,0.008975428,7.231074783,Nov,2,2,1,2,Returning_Visitor,False,True
8,146.0,5,125.5,99,0.026820988,10.12959599,Nov,2,2,9,3,Returning_Visitor,False,False
7,92.5,0,0.0,48,0.016993464,53.988,May,2,2,2,2,Returning_Visitor,False,False
0,0.0,0,0.0,1,0.2,0.0,Mar,2,2,1,1,Returning_Visitor,True,False
0,0.0,0,0.0,8,0.075,0.0,Mar,2,2,3,1,Returning_Visitor,False,False
0,0.0,0,0.0,12,0.030555556,0.0,Nov,2,2,1,1,Returning_Visitor,False,False
5,341.4,0,0.0,20,0.015789474,0.0,May,1,1,1,3,Returning_Visitor,False,False
0,0.0,0,0.0,21,0.036842105,23.82324931,Nov,2,2,1,1,Returning_Visitor,True,True
7,667.25,0,0.0,4,0.01,0.0,Jul,3,2,6,2,Returning_Visitor,True,False
3,97.75,1,46.5,12,0.027111111,0.0,Nov,3,2,6,3,Returning_Visitor,False,False
0,0.0,0,0.0,6,0.033333333,0.0,May,2,2,1,3,Returning_Visitor,False,False
6,184.32,0,0.0,8,0.018181818,0.0,Nov,1,1,1,2,New_Visitor,False,False
3,39.6,0,0.0,53,0.002272727,0.0,Mar,2,2,1,2,Returning_Visitor,True,False
2,50.5,0,0.0,70,0.017230274,0.0,Nov,2,2,3,3,Returning_Visitor,False,False
2,71.3,0,0.0,18,0.045438596,0.0,May,3,2,8,13,Returning_Visitor,False,False
0,0.0,0,0.0,9,0.055555556,0.0,May,1,1,1,1,Returning_Visitor,False,False
4,50.9,0,0.0,60,0.022713675,0.0,Oct,2,4,5,4,Returning_Visitor,False,False
0,0.0,0,0.0,33,0.00625,44.06491359,Nov,4,2,6,2,Returning_Visitor,False,True
0,0.0,0,0.0,75,0.030748538,0.0,Aug,1,6,1,1,Returning_Visitor,False,False
0,0.0,0,0.0,8,0.05,0.0,Dec,2,4,7,20,Returning_Visitor,False,False
0,0.0,0,0.0,3,0.066666667,0.0,May,2,4,3,2,Returning_Visitor,False,False
0,0.0,0,0.0,18,0.05,0.0,Nov,1,1,1,2,Returning_Visitor,True,True
0,0.0,0,0.0,6,0.0375,0.0,May,3,2,9,2,Returning_Visitor,False,False
5,53.5,0,0.0,57,0.016721311,0.0,May,2,2,1,4,Returning_Visitor,False,False
6,77.5,0,0.0,71,0.014003044,0.0,Dec,2,2,9,2,Returning_Visitor,False,False
0,0.0,0,0.0,2,0.1,0.0,Nov,4,1,4,10,Returning_Visitor,True,False
0,0.0,0,0.0,39,0.046491228,0.0,May,2,5,3,3,Returning_Visitor,False,False
0,0.0,2,246.5,52,0.014506173,0.0,Dec,2,7,3,2,New_Visitor,False,False
7,172.375,2,52.5,226,0.017955889,44.69642794,Nov,2,2,1,2,Returning_Visitor,False,True
0,0.0,0,0.0,2,0.2,0.0,Nov,3,2,7,3,Returning_Visitor,False,False
3,334.6,0,0.0,20,0.022222222,0.0,May,3,2,1,13,Returning_Visitor,False,False
1,4.0,0,0.0,46,0.020148148,0.0,May,2,2,2,2,Returning_Visitor,False,False
1,11.0,0,0.0,59,0.017458333,0.0,Nov,3,2,3,10,Returning_Visitor,False,False
6,102.4,2,44.4,33,0.022222222,0.0,Sep,2,2,3,3,Returning_Visitor,False,False
0,0.0,0,0.0,62,0.061364567,0.0,Jul,3,2,3,13,Returning_Visitor,True,False
0,0.0,0,0.0,6,0.066666667,0.0,Nov,2,2,4,1,Returning_Visitor,False,False
0,0.0,0,0.0,54,0.029938272,8.285119366,Oct,2,2,8,1,Returning_Visitor,True,True
0,0.0,0,0.0,5,0.08,0.0,May,2,2,1,3,Returning_Visitor,False,False
4,183.0,1,35.0,15,0.012631579,16.10052632,May,2,2,2,5,Returning_Visitor,False,True
2,112.25,0,0.0,9,0.036363636,0.0,Dec,3,2,3,2,New_Visitor,False,False
2,262.6666667,3,112.0,127,0.018035252,0.0,Nov,3,2,1,3,Returning_Visitor,False,False
1,46.4,0,0.0,2,0.016666667,0.0,Aug,1,1,1,5,New_Visitor,False,True
3,94.6,0,0.0,17,0.0,0.0,Oct,2,2,1,2,New_Visitor,False,False
16,825.9400176,1,120.8,109,0.014936612,2.491316021,Aug,2,2,7,1,Returning_Visitor,False,False
0,0.0,0,0.0,3,0.133333333,0.0,Mar,2,4,1,3,Returning_Visitor,False,False
0,0.0,0,0.0,90,0.045777778,0.0,Nov,2,2,1,2,Returning_Visitor,False,False
0,0.0,0,0.0,42,0.019047619,0.0,Dec,2,2,1,2,Returning_Visitor,False,False
8,176.25,1,141.0,20,0.009230769,19.13285864,Nov,2,2,4,2,Returning_Visitor,False,True
0,0.0,0,0.0,1,0.1,0.0,May,2,2,3,18,Returning_Visitor,True,False
0,0.0,0,0.0,15,0.04,57.584,May,2,2,1,4,Returning_Visitor,False,False
2,24.2,0,0.0,8,0.044444444,0.0,Aug,1,8,1,2,Returning_Visitor,False,False
3,1178.6,4,124.8,18,0.016666667,0.0,Jul,2,5,6,1,Returning_Visitor,False,False
1,43.5,0,0.0,25,0.022839506,0.0,Dec,1,1,1,2,Returning_Visitor,False,False
0,0.0,0,0.0,15,0.033333333,0.0,Nov,2,2,3,10,Returning_Visitor,False,False
1,0.0,2,6.0,9,0.066666667,0.0,June,4,2,3,4,Returning_Visitor,False,False
9,726.3666667,0,0.0,80,0.0163943,8.069027652,May,2,2,2,2,Returning_Visitor,False,True
1,7.0,0,0.0,4,0.0125,0.0,Mar,3,2,3,1,Returning_Visitor,False,False
0,0.0,0,0.0,3,0.066666667,0.0,Sep,2,2,1,13,Returning_Visitor,False,False
12,152.75,6,1024.25,127,0.017025608,33.85339122,Nov,3,1,1,2,Returning_Visitor,True,True
2,41.2,0,0.0,51,0.008627451,0.0,Oct,4,1,1,1,Returning_Visitor,False,False
8,123.0,0,0.0,8,0.027272727,0.0,May,1,1,5,2,New_Visitor,False,False
0,0.0,0,0.0,1,0.133333333,0.0,June,3,2,1,4,Returning_Visitor,False,False
0,0.0,0,0.0,70,0.008695652,0.0,Nov,1,2,3,8,New_Visitor,False,False
0,0.0,0,0.0,13,0.023992674,0.0,Nov,2,2,1,2,Returning_Visitor,False,False
1,49.4,0,0.0,18,0.003921569,0.0,Oct,2,2,1,2,New_Visitor,False,False
3,74.0,0,0.0,8,0.072222222,0.0,May,3,2,3,3,Returning_Visitor,False,False
1,5.0,1,292.0,35,0.015555556,11.19189333,May,2,10,6,3,Returning_Visitor,False,True
0,0.0,0,0.0,10,0.026666667,0.0,Dec,2,2,7,2,New_Visitor,False,False
0,0.0,0,0.0,30,0.021666667,0.0,Mar,2,5,1,1,Returning_Visitor,False,False
0,0.0,0,0.0,11,0.024242424,0.0,May,2,2,1,13,Returning_Visitor,False,False
0,0.0,0,0.0,7,0.085714286,0.0,Dec,5,11,4,1,Returning_Visitor,True,False
3,78.5,0,0.0,10,0.01025641,0.0,May,1,2,1,4,New_Visitor,False,False
0,0.0,0,0.0,3,0.083333333,0.0,Nov,1,1,9,2,Returning_Visitor,False,False
2,81.6,1,0.0,32,0.023125,0.0,Jul,2,2,9,1,Returning_Visitor,False,False
1,0.0,2,360.0,82,0.013380361,0.0,Nov,1,1,3,2,Returning_Visitor,False,False
0,0.0,0,0.0,8,0.1,0.0,Dec,3,2,1,13,Returning_Visitor,False,False
2,63.5,0,0.0,9,0.072727273,0.0,Oct,1,1,1,4,Returning_Visitor,False,False
0,0.0,0,0.0,29,0.02183908,0.0,Oct,3,2,1,13,Returning_Visitor,False,False
0,0.0,0,0.0,5,0.04,0.0,Dec,1,1,4,2,Returning_Visitor,True,False
1,9.0,0,0.0,15,0.057142857,0.0,May,4,2,1,13,Returning_Visitor,False,False
2,38.04,0,0.0,8,0.030769231,0.0,Nov,1,1,1,2,Returning_Visitor,False,False
0,0.0,0,0.0,18,0.007142857,0.0,Dec,3,2,4,6,Returning_Visitor,False,False
4,84.0,3,102.0,32,0.077843137,0.0,May,3,2,6,6,Returning_Visitor,False,False
0,0.0,0,0.0,2,0.1,0.0,Feb,2,2,2,3,Returning_Visitor,False,False
9,551.7944444,4,124.2,94,0.007335491,0.0,June,2,2,5,2,New_Visitor,False,False
8,352.4,1,49.73333333,12,0.014705882,0.0,Sep,3,2,1,4,Returning_Visitor,False,False
2,27.0,0,0.0,18,0.036842105,0.0,Mar,2,2,4,1,Returning_Visitor,False,False
10,299.6031746,2,166.0,86,0.008587569,2.087782738,May,3,2,7,5,Returning_Visitor,False,False
0,0.0,0,0.0,27,0.04,0.0,May,2,2,3,3,Returning_Visitor,False,False
0,0.0,0,0.0,16,0.042857143,0.0,May,1,1,3,2,Returning_Visitor,True,False
0,0.0,0,0.0,2,0.1,0.0,Mar,2,4,2,1,Returning_Visitor,False,False
5,115.9666667,1,0.0,9,0.016666667,0.0,Dec,1,1,1,8,New_Visitor,False,False
0,0.0,0,0.0,19,0.014035088,0.0,Nov,2,2,1,2,New_Visitor,False,False
0,0.0,0,0.0,25,0.01447619,0.0,May,2,2,1,13,Returning_Visitor,False,False
0,0.0,0,0.0,1,0.2,0.0,Mar,3,2,3,3,Returning_Visitor,False,False
1,9.0,5,86.0,26,0.006666667,0.0,May,2,2,1,4,Returning_Visitor,False,False
2,10.0,1,17.0,21,0.013043478,0.0,May,2,2,4,4,Returning_Visitor,False,False
0,0.0,0,0.0,33,0.044444444,0.0,Nov,2,2,3,1,Returning_Visitor,False,False
2,56.73333333,0,0.0,33,0.003594771,0.0,Oct,4,2,3,2,New_Visitor,True,False
0,0.0,0,0.0,12,0.052777778,0.0,Nov,2,2,1,13,Returning_Visitor,False,False
5,129.5,0,0.0,13,0.028125,0.0,Mar,2,2,3,2,Returning_Visitor,False,False
0,0.0,0,0.0,8,0.025,33.22292729,Jul,2,2,1,2,Returning_Visitor,False,True
5,140.6,0,0.0,81,0.007459475,23.07581495,Oct,2,4,1,2,Returning_Visitor,False,True
4,137.0,2,5.0,186,0.015721509,0.0,Nov,2,2,1,2,Returning_Visitor,True,False
0,0.0,0,0.0,1,0.2,0.0,May,2,2,1,1,Returning_Visitor,False,False
16,770.6,0,0.0,52,0.018264209,0.0,May,1,2,1,2,Returning_Visitor,False,False
0,0.0,0,0.0,4,0.05,0.0,Dec,1,1,1,8,Returning_Visitor,False,False
0,0.0,0,0.0,9,0.003174603,0.0,Nov,8,2,5,1,Returning_Visitor,True,False
10,175.4666667,1,7.0,82,0.017004257,13.9750483,Nov,3,2,1,13,Returning_Visitor,False,True
0,0.0,0,0.0,30,0.066781609,0.0,May,3,2,2,4,Returning_Visitor,False,False
0,0.0,0,0.0,59,0.025574713,0.0,Nov,2,2,3,2,Returning_Visitor,False,False
1,23.2,0,0.0,3,0.0,0.0,Aug,2,2,1,4,Returning_Visitor,False,False
0,0.0,0,0.0,25,0.037333333,0.0,Mar,1,1,8,1,Returning_Visitor,False,False
0,0.0,0,0.0,23,0.026086957,0.0,May,3,2,2,13,Returning_Visitor,False,False
0,0.0,0,0.0,16,0.046875,0.0,May,1,1,1,3,Returning_Visitor,False,False
0,0.0,2,199.0,30,0.027083333,0.0,Nov,2,2,3,10,Returning_Visitor,False,True
7,54.63636364,1,75.0,67,0.027327327,4.148878378,May,2,2,7,4,Returning_Visitor,False,False
10,261.5,1,55.5,122,0.029876364,0.0,Nov,2,2,1,13,Returning_Visitor,False,True
0,0.0,0,0.0,4,0.05,0.0,May,2,2,1,2,Returning_Visitor,False,False
1,0.0,0,0.0,39,0.047105263,0.0,Mar,2,2,1,3,Returning_Visitor,False,False
0,0.0,0,0.0,15,0.12,0.0,Jul,2,2,1,3,Returning_Visitor,False,False
2,45.44444444,1,40.66666667,57,0.007923497,3.077836066,Mar,2,4,3,1,Returning_Visitor,True,True
0,0.0,0,0.0,4,0.058333333,0.0,Dec,1,1,1,2,Returning_Visitor,False,False
1,80.6,0,0.0,21,0.010555556,10.89761784,Oct,1,1,3,2,Returning_Visitor,True,True
4,73.33333333,1,0.0,52,0.023639456,0.0,Nov,2,2,9,13,Returning_Visitor,False,False
3,61.0,4,31.0,1,0.025,0.0,Dec,8,13,9,20,Other,False,False
8,451.2836134,10,961.45,131,0.021249277,2.325663803,Nov,2,2,3,3,Returning_Visitor,False,True
5,44.66666667,1,144.0,101,0.06290128,2.153839297,Jul,3,2,1,3,Returning_Visitor,False,False
8,97.6,0,0.0,24,0.01875,5.818151241,Oct,2,2,1,2,Returning_Visitor,False,True
0,0.0,0,0.0,19,0.052631579,0.0,Mar,2,2,5,1,Returning_Visitor,True,False
2,58.0,5,115.0,71,0.017192982,0.0,May,3,2,1,4,Returning_Visitor,False,False
1,35.75,0,0.0,7,0.028571429,76.7809411,Nov,2,4,9,2,Returning_Visitor,False,False
3,214.6,0,0.0,59,0.034331797,13.18078221,Aug,2,2,1,2,Returning_Visitor,True,False
0,0.0,0,0.0,20,0.045416667,0.0,May,3,2,1,1,Returning_Visitor,False,False
1,8.0,0,0.0,47,0.017638889,0.0,Oct,1,1,3,3,Returning_Visitor,False,False
0,0.0,0,0.0,22,0.040909091,0.0,Nov,2,2,6,1,Returning_Visitor,False,False
4,206.6,0,0.0,6,0.025,0.0,Sep,3,2,3,5,Returning_Visitor,False,False
0,0.0,0,0.0,12,0.066666667,0.0,Mar,1,1,6,3,Returning_Visitor,False,False
2,102.0,0,0.0,16,0.004444444,0.0,Mar,3,2,4,2,Returning_Visitor,True,False
0,0.0,0,0.0,20,0.07,0.0,June,1,1,4,3,Returning_Visitor,False,False
0,0.0,0,0.0,16,0.04,0.0,Mar,2,2,4,3,Returning_Visitor,False,False
5,218.5833333,0,0.0,11,0.003076923,0.0,Dec,3,7,4,2,Returning_Visitor,False,False
5,34.5,0,0.0,8,0.014814815,0.0,Dec,3,2,4,2,Returning_Visitor,False,False
3,284.0,0,0.0,33,0.010840336,0.0,Dec,2,2,7,2,Returning_Visitor,False,False
0,0.0,0,0.0,38,0.037962963,0.0,May,2,2,7,11,Returning_Visitor,False,False
0,0.0,0,0.0,21,0.023809524,0.0,Nov,2,2,3,11,Returning_Visitor,True,False
0,0.0,0,0.0,54,0.024807692,0.0,Nov,2,2,6,1,Returning_Visitor,True,False
2,56.5,1,28.75,42,0.007301587,4.59675105,Nov,4,1,9,8,Returning_Visitor,True,True
1,15.2,2,62.6,84,0.038705882,0.0,Sep,1,8,6,1,Returning_Visitor,False,False
5,102.5333333,0,0.0,74,0.020349845,15.03328131,Mar,2,5,6,1,Returning_Visitor,False,False
1,6.0,0,0.0,15,0.014285714,0.0,Dec,8,13,9,20,Other,False,False
1,19.0,0,0.0,11,0.033333333,55.485,May,2,4,4,2,Returning_Visitor,False,True
0,0.0,0,0.0,32,0.072395833,0.0,Oct,1,1,3,3,Returning_Visitor,False,False
0,0.0,0,0.0,8,0.15,0.0,June,1,1,3,3,Returning_Visitor,True,False
4,46.4,0,0.0,3,0.0,0.0,Oct,3,2,1,20,Returning_Visitor,False,False
1,0.0,1,66.4,14,0.028571429,44.89345937,Oct,4,2,1,20,Returning_Visitor,True,True
0,0.0,0,0.0,10,0.07,0.0,Nov,2,2,9,1,Returning_Visitor,True,False
5,113.7,0,0.0,6,0.018181818,0.0,Nov,1,1,8,3,Returning_Visitor,False,False
0,0.0,0,0.0,14,0.052380952,0.0,May,2,2,9,3,Returning_Visitor,False,False
0,0.0,0,0.0,19,0.001470588,53.988,May,6,2,9,2,New_Visitor,False,True
7,440.5833333,0,0.0,48,0.021538462,14.74449646,Dec,2,2,1,2,Returning_Visitor,False,False
1,11.0,1,10.0,74,0.009519461,0.0,Nov,3,2,4,3,Returning_Visitor,True,False
0,0.0,0,0.0,28,0.021428571,0.0,May,2,4,4,1,Returning_Visitor,True,False
4,77.1,0,0.0,4,0.028571429,0.0,Sep,2,2,4,6,Returning_Visitor,True,False
7,285.7,0,0.0,28,0.00962963,10.57326688,Nov,1,1,6,3,Returning_Visitor,False,True
5,766.8333333,0,0.0,37,0.013846154,49.66307692,May,4,2,4,2,Returning_Visitor,False,True
1,54.5,0,0.0,26,0.023076923,44.92362122,Nov,2,2,3,2,Returning_Visitor,False,False
0,0.0,0,0.0,5,0.05,0.0,Oct,3,2,1,3,Returning_Visitor,True,False
4,459.5,4,199.1,94,0.03820917,3.085103642,Jul,3,2,8,13,Returning_Visitor,False,False
6,65.25,0,0.0,21,0.008333333,0.0,Nov,2,5,4,1,Returning_Visitor,True,False
7,60.29166667,0,0.0,8,0.048666667,0.0,Dec,2,2,2,6,Returning_Visitor,False,False
1,7.0,0,0.0,14,0.006666667,0.0,Mar,2,2,3,10,Returning_Visitor,False,False
4,19.5,0,0.0,47,0.033469388,5.466387755,May,2,2,1,6,Returning_Visitor,True,False
11,449.75,0,0.0,52,0.017118644,40.65671234,Nov,1,1,1,2,Returning_Visitor,False,False
0,0.0,0,0.0,7,0.085714286,0.0,Nov,1,1,2,3,Returning_Visitor,False,False
0,0.0,0,0.0,14,0.014285714,0.0,May,2,2,3,2,Returning_Visitor,False,False
1,26.2,0,0.0,32,0.021875,19.9656361,Sep,2,4,3,4,Returning_Visitor,False,True
1,8.0,1,47.5,46,0.012062937,1.125146064,Nov,2,2,2,11,Returning_Visitor,True,True
4,111.0,0,0.0,9,0.009090909,0.0,Dec,1,1,4,2,Returning_Visitor,False,False
0,0.0,0,0.0,7,0.021428571,0.0,Nov,3,2,3,3,Returning_Visitor,True,False
0,0.0,0,0.0,6,0.05,0.0,May,2,2,6,4,Returning_Visitor,False,False
0,0.0,0,0.0,7,0.045714286,0.0,Mar,1,1,6,3,Returning_Visitor,False,False
0,0.0,0,0.0,10,0.065,0.0,Dec,1,1,1,1,Returning_Visitor,False,False
0,0.0,0,0.0,23,0.004347826,0.0,Nov,1,1,1,10,Returning_Visitor,True,False
0,0.0,0,0.0,3,0.133333333,0.0,May,2,2,2,3,Returning_Visitor,True,False
2,55.5,0,0.0,25,0.028888889,49.01323885,Dec,2,2,1,2,Returning_Visitor,False,False
0,0.0,0,0.0,9,0.044444444,0.0,Nov,4,1,7,2,Returning_Visitor,False,False
4,102.0833333,0,0.0,21,0.015833333,0.0,Dec,1,1,1,8,Returning_Visitor,False,False
2,54.5,4,29.5,11,0.026666667,0.0,Dec,2,2,1,2,New_Visitor,False,False
0,0.0,0,0.0,39,0.013846154,0.0,Dec,2,2,4,1,Returning_Visitor,False,False
3,40.0,0,0.0,5,0.016666667,0.0,Dec,1,8,3,11,Returning_Visitor,True,False
6,88.6,0,0.0,4,0.028571429,0.0,Nov,2,2,7,2,Returning_Visitor,False,False
0,0.0,1,6.0,50,0.012244898,5.137714286,May,4,1,4,20,Returning_Visitor,False,True
0,0.0,0,0.0,28,0.014285714,0.0,Mar,2,2,1,10,Returning_Visitor,False,False
0,0.0,0,0.0,3,0.066666667,0.0,Mar,2,4,3,12,Returning_Visitor,False,False
0,0.0,0,0.0,14,0.004761905,0.0,Mar,3,2,3,3,Returning_Visitor,False,False
3,121.0,0,0.0,17,0.051764706,0.0,May,1,4,2,2,Returning_Visitor,False,False
2,17.33333333,0,0.0,89,0.014835979,5.133911853,Nov,2,2,1,2,Returning_Visitor,True,False
0,0.0,0,0.0,12,0.091666667,0.0,Aug,3,2,1,13,Returning_Visitor,False,False
6,264.4166667,0,0.0,22,0.013512907,65.74605279,Dec,3,2,5,2,Returning_Visitor,False,False
6,104.1136364,3,95.0,95,0.01068254,16.78420229,May,3,2,5,6,Returning_Visitor,False,False
0,0.0,0,0.0,14,0.007692308,0.0,May,2,2,7,4,Returning_Visitor,True,False
0,0.0,0,0.0,4,0.025,0.0,Nov,3,6,2,2,Returning_Visitor,False,False
0,0.0,0,0.0,5,0.146666667,0.0,Mar,1,1,3,1,Returning_Visitor,False,False
1,0.0,0,0.0,9,0.04,30.21969637,Sep,1,2,6,4,Returning_Visitor,False,True
1,103.0,0,0.0,20,0.005,19.18108767,Dec,3,2,3,2,New_Visitor,False,True
1,43.66666667,0,0.0,57,0.030621469,9.102937419,May,2,2,1,1,Returning_Visitor,False,False
0,0.0,2,0.0,99,0.028519936,0.0,Nov,3,2,2,13,Returning_Visitor,False,True
0,0.0,0,0.0,1,0.2,0.0,Feb,2,2,4,3,Returning_Visitor,False,False
0,0.0,0,0.0,8,0.05,0.0,May,3,2,6,13,Returning_Visitor,False,False
4,46.04166667,4,93.41666667,75,0.019667423,0.0,Nov,3,2,1,2,Returning_Visitor,False,True
0,0.0,0,0.0,16,0.01875,0.0,Mar,1,1,1,3,Returning_Visitor,False,False
0,0.0,0,0.0,6,0.016666667,0.0,May,2,2,2,4,Returning_Visitor,False,False
6,73.3,1,0.0,120,0.011948854,5.915342917,Aug,2,2,2,1,Returning_Visitor,False,False
0,0.0,0,0.0,1,0.2,0.0,May,3,2,6,3,Returning_Visitor,False,False
9,279.5,0,0.0,14,0.010526316,0.0,Nov,1,1,1,2,New_Visitor,False,False
0,0.0,0,0.0,4,0.025,0.0,Feb,1,1,1,4,Returning_Visitor,False,False
7,297.6,0,0.0,66,0.012314449,7.766280897,Oct,2,2,8,2,Returning_Visitor,False,False
0,0.0,0,0.0,10,0.075,0.0,May,1,1,2,3,Returning_Visitor,False,False
